owner_org,รหัส Dataset ID,title,ช่วงเวลาข้อมูล time_horizon,ขอบข่ายข้อมูล domain,ชื่อประเภทข้อมูล Data_Entity,ภัยที่เกี่ยวข้อง Related Hazards,สาขา Sectors,มิติด้านเวลา Temporal Dimension,ช่วงเวลา Time Period,หน่วย Unit,ความละเอียดเชิงเวลา Temporal Resolution,geo_coverage,ความละเอียดเชิงพื้นที่ Spatial Resolution,data_format,accessible_condition,url,ข้อจำกัด Limitations / Gaps,หมายเหตุ Remarks,data_source,ประเภทแหล่งที่มา Source_Type,data_type,maintainer,maintainer_email,tag_string,notes,objective,update_frequency_unit,update_frequency_interval,data_category,license_id,created_date,last_updated_date,data_support,data_collect,data_language,high_value_dataset,reference_data,endorsement_status,validation_flag,limitations_statement
OTP,OTP_1_1,ผลการประเมินความเสี่ยงโครงสร้างพื้นฐานคมนาคมต่อภัยพิบัติ (Climate Change Adaptation pilot for transport infrastructure),Forward-looking,Risk and Impact Assessment (DOM_023),RISK_METRIC,Flood (อุทกภัย); Landslide (ดินถล่ม); Sea-level Rise (ระดับน้ำทะเลสูงขึ้น),Human Settlement (ตั้งถิ่นฐาน); Cross-cutting (หลายสาขา),Projected,50-100 ปี,-,Annual,National,ระดับ km marker (highway) และเสาไฟ (railway),Shapefile; PDF Report,Restricted,-,ไม่รวมถนนของ อปท. และ กทม. (ยกเว้นถนนสายหลัก); ไม่รวมพายุหมุน,คาดเสร็จต้นปี 2570,ข้อมูลจากการสัมภาษณ์,Interview,,OTP,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,ไม่รวมถนนของ อปท. และ กทม. (ยกเว้นถนนสายหลัก); ไม่รวมพายุหมุน
OTP,OTP_1_3,ข้อมูล Origin-Destination และเส้นทางการขนส่ง (Origin-Destination & transport routes),IMPACT (Backward-looking),Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Cross-cutting (ทุกภัย),Human Settlement (ตั้งถิ่นฐาน),Historical,10 ปี,เที่ยว/วัน; คน,Annual,National,-,Shapefile; CSV,Restricted,-,-,-,ข้อมูลจากการสัมภาษณ์,Interview,,OTP,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
OTP,OTP_1_4,แบบจำลองอุทกวิทยาความละเอียดสูงเฉพาะเส้นทางคมนาคม (High-resolution hydrological model along transport routes),Forward-looking,Risk and Impact Assessment (DOM_021),HAZARD_MAP,Flood (อุทกภัย),Human Settlement (ตั้งถิ่นฐาน); Water (น้ำ),Projected,50-100 ปี,m (depth),Event-based,Sub-national,ระดับ km marker,GeoTIFF / Raster; Shapefile,Restricted,-,จ้างที่ปรึกษาจัดทำ ไม่ทำซ้ำหลังโครงการสิ้นสุด,ใช้ข้อมูลฝน 50-100 ปี และข้อมูลน้ำ 10 ปีย้อนหลัง,ข้อมูลจากการสัมภาษณ์,Interview,,OTP,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,จ้างที่ปรึกษาจัดทำ ไม่ทำซ้ำหลังโครงการสิ้นสุด
DWR,DWR_1_1,สถานีเตือนภัยน้ำท่วมล่วงหน้าของกรมทรัพยากรน้ำ,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Flood (อุทกภัย),,Human Settlement — ตั้งถิ่นฐาน; Water — น้ำ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,ระบุชัดเจน: กรมทรัพยากรน้ำ - สถานีเตือนภัยน้ำท่วมล่วงหน้า (Early Warning System),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_2,จำนวนสถานีเตือนภัยน้ำท่วม,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Flood (อุทกภัย),,Tourism — ท่องเที่ยว,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,ระบุชัดเจน: กรมทรัพยากรน้ำ - สถานีเตือนภัยน้ำท่วมล่วงหน้า,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_3,ปริมาณน้ำท่าเฉลี่ยรายปี,Forward-looking,Risk and Impact Assessment (DOM_022),SENSITIVITY,Drought (ภัยแล้ง),,Agriculture — เกษตร; Tourism — ท่องเที่ยว; Water — น้ำ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ล้าน ลบ.ม./ปี,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำ / สสน. (ปริมาณน้ำท่ารายปี),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_4,โครงการพัฒนาแหล่งน้ำ,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง),,Water — น้ำ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำ / กรมชลประทาน (โครงการพัฒนาแหล่งน้ำ),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_5,โครงการปรับตัวด้านการจัดการน้ำของหน่วยงานรัฐ,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง),,Water — น้ำ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำ / กรมชลประทาน / สสน. (โครงการปรับตัวด้านน้ำของรัฐ),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_6,สัดส่วนของจำนวนของระบบแจ้งเตือนภัยน้ำท่วมและดินถล่มของพื้นที่ในพื้นที่ต่อจำนวนพื้นที่เสี่ยงน้ำท่วมและดินถล่ม,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Flood (อุทกภัย),,Water — น้ำ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำ / ปภ. (ระบบแจ้งเตือนภัยน้ำท่วม-ดินถล่ม),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_7,จำนวนแหล่งน้ำผิวดิน (ขนาดใหญ่ กลาง และเล็ก),Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Heat (คลื่นความร้อน),,Water — น้ำ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำ / สสน. (จำนวนแหล่งน้ำผิวดิน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_8,สัดส่วนของพื้นที่ผิวน้ำของแหล่งน้ำต่อพื้นที่ทั้งหมด,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Heat (คลื่นความร้อน),,Water — น้ำ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำ / สสน. (สัดส่วนพื้นที่ผิวน้ำ),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_9,แหล่งน้ำธรรมชาติตื้นเขิน,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง),,Agriculture — เกษตร,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำ / สสน. (แหล่งน้ำธรรมชาติ),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DWR,DWR_1_10,จำนวนแหล่งน้ำผิวดิน (รวมทุกขนาด),Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Heat (คลื่นความร้อน),,Tourism — ท่องเที่ยว,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำ / สสน. (จำนวนแหล่งน้ำผิวดิน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,DWR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
MoPH,MOPH_1_1,จำนวนหน่วยบริการสังกัดกระทรวงสาธารณสุข,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Heat (คลื่นความร้อน),,Human Settlement — ตั้งถิ่นฐาน,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,ระบุชัดเจน: กระทรวงสาธารณสุข (สำนักงานปลัดกระทรวง สธ.) - จำนวนหน่วยบริการสุขภาพ,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,MoPH,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
MoPH,MOPH_1_2,จำนวนหน่วยบริการสังกัดสำนักงานปลัดกระทรวงสาธารณสุข จำแนกตามระดับของสถานพยาบาล,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),,Public Health — สาธารณสุข,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,ระบุชัดเจน: กระทรวงสาธารณสุข (สำนักงานปลัดกระทรวง สธ.) - หน่วยบริการสุขภาพจำแนกตามระดับ,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,MoPH,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
MoPH,MOPH_1_3,จำนวนผู้ป่วยโรคไม่ติดต่อ,Forward-looking,Risk and Impact Assessment (DOM_022),SENSITIVITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),,Human Settlement — ตั้งถิ่นฐาน,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กระทรวงสาธารณสุข (สำนักงานปลัดกระทรวง สธ.); กรมอนามัย,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,MoPH,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
MoPH,MOPH_1_4,จำนวนบุคลากรทางการแพทย์ต่อประชากร,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Heat (คลื่นความร้อน),,Human Settlement — ตั้งถิ่นฐาน,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กระทรวงสาธารณสุข (สำนักงานปลัดกระทรวง สธ.) - บุคลากรทางการแพทย์,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,MoPH,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
MoPH,MOPH_1_5,สัดส่วนของอาสาสมัครสาธารณสุขประจำหมู่บ้าน,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),,Human Settlement — ตั้งถิ่นฐาน; Public Health — สาธารณสุข,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมสนับสนุนบริการสุขภาพ / กระทรวงสาธารณสุข (อาสาสมัครสาธารณสุขประจำหมู่บ้าน อสม.),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,MoPH,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
MoPH,MOPH_1_6,อัตราการใช้บริการผู้ป่วยนอก (ครั้งต่อคนต่อปี),Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),,Public Health — สาธารณสุข,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กระทรวงสาธารณสุข (สำนักงานปลัดกระทรวง สธ.) - อัตราการใช้บริการผู้ป่วยนอก,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,MoPH,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
ONEP,ONEP_1_1,จำนวนพื้นที่ชุมน้ำที่มีการประกาศเป็นพื้นที่อนุรักษ์รายจังหวัด,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),,Natural Resources — ทรัพยากรธรรมชาติ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,แห่ง,Annual,National,Province,CSV,Restricted,-,-,ระบุชัดเจน: สำนักงานนโยบายและแผนทรัพยากรธรรมชาติและสิ่งแวดล้อม (สผ.) - พื้นที่ชุ่มน้ำที่ประกาศอนุรักษ์,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,ONEP,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
ONEP,ONEP_1_2,จำนวนพื้นที่ชุมน้ำที่มีความสำคัญระดับชาติและนานาชาติรายจังหวัด,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),,Natural Resources — ทรัพยากรธรรมชาติ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,แห่ง,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: สำนักงานนโยบายและแผนทรัพยากรธรรมชาติและสิ่งแวดล้อม (สผ.) - พื้นที่ชุ่มน้ำสำคัญ,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,ONEP,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DBD,DBD_1_1,สถานประกอบการบริการทั้งหมด,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,แห่ง,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมพัฒนาธุรกิจการค้า / สำนักงานสถิติแห่งชาติ (สถานประกอบการบริการ),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DBD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DDC,DDC_1_1,อัตราป่วยด้วยโรคไข้เลือดออกต่อประชากรแสนคน,Forward-looking,Risk and Impact Assessment (DOM_022),SENSITIVITY,Flood (อุทกภัย),Public Health — สาธารณสุข,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมควบคุมโรค / กระทรวงสาธารณสุข (อัตราป่วยโรคไข้เลือดออก),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DDC,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DGR,DGR_1_1,ปริมาณน้ำบาดาลสูบ,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ล้านลบ.ม.,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำบาดาล | Restricted,,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,,DGR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DGR,DGR_1_2,ปริมาณน้ำบาดาลที่สามารถนำมาใช้ได้รายปี,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),Human Settlement — ตั้งถิ่นฐาน; Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ล้าน ลบ.ม./ปี,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำบาดาล | Restricted,,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,,DGR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DGR,DGR_1_3,ปริมาณน้ำบาดาลที่พัฒนามาใช้,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),Agriculture — เกษตร; Human Settlement — ตั้งถิ่นฐาน; Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ล้าน ลบ.ม./ปี,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมทรัพยากรน้ำบาดาล | Restricted,,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,,DGR,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DIW,DIW_1_1,จำนวนโรงงานอุตสาหกรรม,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,แห่ง,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมโรงงานอุตสาหกรรม / การนิคมอุตสาหกรรมแห่งประเทศไทย (กนอ.),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DIW,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DIW,DIW_1_2,สถานประกอบการผลิตทั้งหมด,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,แห่ง,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมโรงงานอุตสาหกรรม / กระทรวงอุตสาหกรรม / สำนักงานสถิติแห่งชาติ,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DIW,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DNP,DNP_1_1,สัดส่วนพื้นที่ป่าอนุรักษ์ต่อพื้นที่จังหวัด,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Natural Resources — ทรัพยากรธรรมชาติ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช (พื้นที่ป่าอนุรักษ์),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DNP,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DOAE,DOAE_1_1,จำนวนเกษตรกรที่ขึ้นทะเบียน,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,คน,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมส่งเสริมการเกษตร / สำนักงานเศรษฐกิจการเกษตร (เกษตรกรขึ้นทะเบียน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DOAE,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
EGAT,EGAT_1_1,โครงสร้างพื้นฐานด้านไฟฟ้า,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Flood (อุทกภัย),Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: การไฟฟ้าฝ่ายผลิต / การไฟฟ้าส่วนภูมิภาค / การไฟฟ้านครหลวง,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,EGAT,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
OAE,OAE_1_1,สัดส่วนพื้นที่การเกษตรต่อพื้นที่ทั้งหมด,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: สำนักงานเศรษฐกิจการเกษตร / กรมพัฒนาที่ดิน (สัดส่วนพื้นที่เกษตร),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,OAE,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
OAE,OAE_1_2,พื้นที่เพาะปลูกนอกเขตชลประทาน,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Flood (อุทกภัย),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ไร่,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: สำนักงานเศรษฐกิจการเกษตร / กรมชลประทาน (พื้นที่เพาะปลูกนอกเขตชลประทาน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,OAE,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
OAE,OAE_1_3,พื้นที่การเกษตร,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Flood (อุทกภัย),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: สำนักงานเศรษฐกิจการเกษตร / กรมพัฒนาที่ดิน (พื้นที่การเกษตร),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,OAE,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
