asset_id,asset_title,asset_type,description,front_end_url,resource_url,source_group,owner,format
"MED-148","Thailand Country Programme on Climate Change (2nd Edition) 2024","Knowledge Asset","ผู้แต่ง: Department of Climate Change and Environment | ประเภทสื่อ: สื่อสิ่งพิมพ์ / คู่มือ | เดือน-ปี ที่เผยแพร่: กันยายน 2024 | ครั้งที่พิมพ์: ครั้งที่ 1 ปี 2024 | วันที่พิมพ์: 27 กันยายน 2567 | โรงพิมพ์: - | หน่วยงานเจ้าของสื่อ: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","https://www.dcce.go.th/media/4023/","https://www.dcce.go.th/media/4023/?download_file=1&file_id=4064","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"MED-149","กรอบการพิจารณาขอรับการสนับสนุนทางการเงินระหว่างประเทศ ด้านการเปลี่ยนแปลงสภาพภูมิอากาศของประเทศไทย (Thailand Country Programme: TCP) ฉบับปรับปรุง (พ.ศ. 2567)","Knowledge Asset","ผู้แต่ง: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | ประเภทสื่อ: สื่อสิ่งพิมพ์ / คู่มือ | เดือน-ปี ที่เผยแพร่: กันยายน 2024 | ครั้งที่พิมพ์: ครั้งที่ 1 ปี 2024 | วันที่พิมพ์: 27 กันยายน 2567 | โรงพิมพ์: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | หน่วยงานเจ้าของสื่อ: กรมการเปลี่ยนแปลงสภาพภูมิอ","https://www.dcce.go.th/media/4020/","https://www.dcce.go.th/media/4020/?download_file=1&file_id=4062","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"MED-150","คู่มือกิจกรรมสิ่งแวดล้อมศึกษา การเปลี่ยนแปลงสภาพภูมิอากาศและความหลากหลายทางชีวภาพ","Knowledge Asset","ผู้แต่ง: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | ประเภทสื่อ: สื่อสิ่งพิมพ์ / คู่มือ | เดือน-ปี ที่เผยแพร่: สิงหาคม 2024 | ครั้งที่พิมพ์: ครั้งที่ 1 ปี 2024 | วันที่พิมพ์: 26 สิงหาคม 2567 | โรงพิมพ์: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | หน่วยงานเจ้าของสื่อ: กองขับเคลื่อนการปรับตัวต่อ","https://www.dcce.go.th/media/4018/","https://www.dcce.go.th/media/4018/?download_file=1&file_id=4049","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"MED-151","คู่มือการป้องกันการเผาในที่โล่ง ไฟป่า ลดปัญหาหมอกควัน ฝุ่นละออง PM2.5 เพื่อปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","Knowledge Asset","ผู้แต่ง: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | ประเภทสื่อ: สื่อสิ่งพิมพ์ / คู่มือ | เดือน-ปี ที่เผยแพร่: พฤษภาคม 2024 | ครั้งที่พิมพ์: ครั้งที่ 1 ปี 2024 | วันที่พิมพ์: 01 พฤษภาคม 2567 | โรงพิมพ์: - | หน่วยงานเจ้าของสื่อ: กองขับเคลื่อนการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","https://www.dcce.go.th/media/4015/","https://www.dcce.go.th/media/4015/?download_file=1&file_id=4052","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"MED-152","คู่มือ อ่านหนังสือออนไลน์ ฟรี Green digital library","Knowledge Asset","ผู้แต่ง: กรมส่งเสริมคุณภาพสิ่งแวดล้อม | ประเภทสื่อ: สื่อสิ่งพิมพ์ / คู่มือ | เดือน-ปี ที่เผยแพร่: - 2023 | ครั้งที่พิมพ์: - | วันที่พิมพ์: - | โรงพิมพ์: - | หน่วยงานเจ้าของสื่อ: กองขับเคลื่อนการลดก๊าซเรือนกระจก","https://www.dcce.go.th/media/3751/","https://www.dcce.go.th/media/3751/?download_file=1&file_id=4044","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"MED-153","คู่มือการเลี้ยงหนอนแมลงวันลายเพื่อประชาชน","Knowledge Asset","ผู้แต่ง: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | ประเภทสื่อ: สื่อสิ่งพิมพ์ / คู่มือ | เดือน-ปี ที่เผยแพร่: 2023 | ครั้งที่พิมพ์: - | วันที่พิมพ์: - | โรงพิมพ์: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | หน่วยงานเจ้าของสื่อ: ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","https://www.dcce.go.th/media/3747/","https://www.dcce.go.th/media/3747/?download_file=1&file_id=4042","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"MED-154","แผนขับเคลื่อนการดำเนินงานประจำปีงบประมาณ พ.ศ. 2568 ของพื้นที่ปฏิบัติการ ภายใต้การดำเนินงานขจัดความยากจนและลดความเหลื่อมล้ำ ตามหลักปรัชญาของเศรษฐกิจพอเพียงและโมเดลเศรษฐกิจ BCG","Knowledge Asset","ผู้แต่ง: กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม | ประเภทสื่อ: สื่อสิ่งพิมพ์ / รายงานประจำปี | เดือน-ปี ที่เผยแพร่: กุมภาพันธ์ 2015 | ครั้งที่พิมพ์: ครั้งที่ 1 ปี 2015 | วันที่พิมพ์: 24 กุมภาพันธ์ 2568 | หน่วยงานเจ้าของสื่อ: กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","https://www.dcce.go.th/media/3576/","https://www.dcce.go.th/media/3576/?download_file=1&file_id=3578","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"MED-155","ดึงพลังจากขยะ : เปลี่ยนวิกฤตให้เป็นโอกาส แก้ไขปัญหาขยะ สร้างพลังงานที่ยั่งยืน","Knowledge Asset","ผู้แต่ง: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | เดือน-ปี ที่เผยแพร่: ตุลาคม 2024 | วันที่พิมพ์: 10 ตุลาคม 2567 | หน่วยงานเจ้าของสื่อ: กองขับเคลื่อนการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","https://www.dcce.go.th/media/2393/","https://www.dcce.go.th/media/2393/?download_file=1&file_id=2394","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"MED-156","แนวทางการรับมือ Jet Stream ที่แปรปรวน","Knowledge Asset","ผู้แต่ง: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | หน่วยงานเจ้าของสื่อ: กองขับเคลื่อนการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","https://www.dcce.go.th/media/1004/","","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","Web Page"
"MED-157","กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","Knowledge Asset","ผู้แต่ง: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | หน่วยงานเจ้าของสื่อ: กองขับเคลื่อนการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","https://www.dcce.go.th/media/1001/","","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","Web Page"
"MED-158","รายงานประจำปี 2566 กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","Knowledge Asset","ผู้แต่ง: กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม | เดือน-ปี ที่เผยแพร่: เมษายน 2024 | หน่วยงานเจ้าของสื่อ: สำนักงานเลขานุการกรม","https://www.dcce.go.th/media/3539/","https://www.dcce.go.th/media/3539/?download_file=1&file_id=3541","คลังสื่อสิ่งพิมพ์","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","E-book Reader"
"RES-001","รายงานผลงานวิจัย ปี 2561-2563","Knowledge Asset","","https://www.dcce.go.th/media/10406/","https://www.dcce.go.th/media/10406/?download_file=1&file_id=10364","รายงานการวิจัย","ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","PDF"
"RES-002","รายงานผลงานวิจัย ปี 2558-2560","Knowledge Asset","","https://www.dcce.go.th/media/10405/","https://www.dcce.go.th/media/10405/?download_file=1&file_id=10358","รายงานการวิจัย","ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","PDF"
"RES-003","รายงานผลงานวิจัย ปี 2555-2557","Knowledge Asset","","https://www.dcce.go.th/media/10400/","https://www.dcce.go.th/media/10400/?download_file=1&file_id=10344","รายงานการวิจัย","ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","PDF"
"RES-004","รายงานผลงานวิจัย ปี 2553-2555","Knowledge Asset","","https://www.dcce.go.th/media/10385/","https://www.dcce.go.th/media/10385/?download_file=1&file_id=10319","รายงานการวิจัย","ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","PDF"
"RES-005","รายงานผลงานวิจัย ปี 2551-2552","Knowledge Asset","","https://www.dcce.go.th/media/10384/","https://www.dcce.go.th/media/10384/?download_file=1&file_id=10318","รายงานการวิจัย","ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","PDF"
"RES-006","รายงานผลงานวิจัย ปี 2549-2550","Knowledge Asset","","https://www.dcce.go.th/media/10383/","https://www.dcce.go.th/media/10383/?download_file=1&file_id=10317","รายงานการวิจัย","ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","PDF"
"RES-007","รายงานผลงานวิจัย ปี 2547-2548","Knowledge Asset","","https://www.dcce.go.th/media/10377/","https://www.dcce.go.th/media/10377/?download_file=1&file_id=10316","รายงานการวิจัย","ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","PDF"
"RES-008","รายงานผลงานวิจัย ปี 2544-2546","Knowledge Asset","","https://www.dcce.go.th/media/10369/","https://www.dcce.go.th/media/10369/?download_file=1&file_id=10330","รายงานการวิจัย","ศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","PDF"
"VID-001","ตอนที่ 22 การใช้ประโยชน์ที่ลงตัว รอบรั้วสนามบิน","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: ตอนที่ 22 การใช้ประโยชน์ที่ลงตัว รอบรั้วสนามบิน","https://www.youtube.com/watch?v=aTOyM_Sa9d4","https://www.youtube.com/watch?v=aTOyM_Sa9d4","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-002","วิจัยตรงจุด ตอนที่ 13 การปลดปล่อยและผลกระทบของสารปรอทจากการสกัดแยกแร่ทองคำ","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 13 การปลดปล่อยและผลกระทบของสารปรอทจากการสกัดแยกแร่ทองคำ","https://www.youtube.com/watch?v=LM-x4Pn5I3c","https://www.youtube.com/watch?v=LM-x4Pn5I3c","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-003","วิจัยตรงจุด ตอนที่ 2 ธนาคารปูม้า จากภูมิปัญญาสู่การวิจัยเพื่อการอนุรักษ์","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 2 ธนาคารปูม้า จากภูมิปัญญาสู่การวิจัยเพื่อการอนุรักษ์","https://www.youtube.com/watch?v=v96gASJDPQQ","https://www.youtube.com/watch?v=v96gASJDPQQ","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-004","ตอนที่ 28 ลดคาร์บอน ลดต้นทุน สนับสนุนการรักษ์โลก","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: ตอนที่ 28 ลดคาร์บอน ลดต้นทุน สนับสนุนการรักษ์โลก","https://www.youtube.com/watch?v=ONyDw6KbE0U","https://www.youtube.com/watch?v=ONyDw6KbE0U","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-005","วิจัยตรงจุด ตอนที่ 14 มหัศจรรย์ เมืองเนินมะปราง","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 14 มหัศจรรย์ เมืองเนินมะปราง","https://www.youtube.com/watch?v=5YN0KxQ7-So","https://www.youtube.com/watch?v=5YN0KxQ7-So","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-006","วิจัยตรงจุด ตอนที่ 12 ลดโลกร้อน ด้วยสารยับยั้งไนตริฟิเคชั่น","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 12 ลดโลกร้อน ด้วยสารยับยั้งไนตริฟิเคชั่น","https://www.youtube.com/watch?v=oLQeL3k4vqM","https://www.youtube.com/watch?v=oLQeL3k4vqM","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-007","วิจัยตรงจุด ตอนที่ 7 การประเมินความเสี่ยงเชิงนิเวศในเขตควบคุมมลพิษ","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 7 การประเมินความเสี่ยงเชิงนิเวศในเขตควบคุมมลพิษ","https://www.youtube.com/watch?v=wWfzq2Xisoo","https://www.youtube.com/watch?v=wWfzq2Xisoo","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-008","วิจัยตรงจุด ตอนที่ 6 การประเมินศักยภาพของธรรมชาติ เพื่อฟื้นฟูพื้นที่ปนเปื้อนมลพพิษ","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 6 การประเมินศักยภาพของธรรมชาติ เพื่อฟื้นฟูพื้นที่ปนเปื้อนมลพพิษ","https://www.youtube.com/watch?v=DV5YytCovtY","https://www.youtube.com/watch?v=DV5YytCovtY","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-009","วิจัยตรงจุด ตอนที่ 5 ลดมลพิษมาบตาพุด คืนความสมดุลสู่ระบบนิเวศ","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 5 ลดมลพิษมาบตาพุด คืนความสมดุลสู่ระบบนิเวศ","https://www.youtube.com/watch?v=R5aBuvQ3AZk","https://www.youtube.com/watch?v=R5aBuvQ3AZk","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-010","วิจัยตรงจุด ตอนที่ 4 เตาเผาขยะชีวมวล ชุดผลิตน้ำส้มควันไม้","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 4 เตาเผาขยะชีวมวล ชุดผลิตน้ำส้มควันไม้","https://www.youtube.com/watch?v=H8407903Uwo","https://www.youtube.com/watch?v=H8407903Uwo","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-011","เผาในเตาได้ถ่าน “ลดโลกร้อน”","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: เผาในเตาได้ถ่าน “ลดโลกร้อน”","https://www.youtube.com/watch?v=oYY4u3pi2ys","https://www.youtube.com/watch?v=oYY4u3pi2ys","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-012","ลดใช้เคมี ชีวิตดีทุกครัวเรือน","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: ลดใช้เคมี ชีวิตดีทุกครัวเรือน","https://www.youtube.com/watch?v=HvkolRRaz_0","https://www.youtube.com/watch?v=HvkolRRaz_0","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-013","โรคร้อนเมื่อโลกร้อน","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: โรคร้อนเมื่อโลกร้อน","https://www.youtube.com/watch?v=rvGD0nYz0Ks","https://www.youtube.com/watch?v=rvGD0nYz0Ks","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-014","การบำบัดน้ำเสียเพื่อนำกลับมาใช้ใหม่","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: การบำบัดน้ำเสียเพื่อนำกลับมาใช้ใหม่","https://www.youtube.com/watch?v=MqWu2lfBQ4I","https://www.youtube.com/watch?v=MqWu2lfBQ4I","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-015","บำบัดดี มีน้ำใช้","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: บำบัดดี มีน้ำใช้","https://www.youtube.com/watch?v=0mggf6Cputw","https://www.youtube.com/watch?v=0mggf6Cputw","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-016","ขยะชุมชน มหันตภัยสารพิษระยะประชิดตัว","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: ขยะชุมชน มหันตภัยสารพิษระยะประชิดตัว","https://www.youtube.com/watch?v=oU_wNzcc6YI","https://www.youtube.com/watch?v=oU_wNzcc6YI","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-017","การปนเปื้อนของสารกลุ่มผลิตภัณฑ์ยาในแม่น้ำบางปะกง","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: การปนเปื้อนของสารกลุ่มผลิตภัณฑ์ยาในแม่น้ำบางปะกง","https://www.youtube.com/watch?v=wGGP2uEj9B0","https://www.youtube.com/watch?v=wGGP2uEj9B0","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-018","ปกป้องป่าจากฝนกรด ลดมลพิษในระบบนิเวศ","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: ปกป้องป่าจากฝนกรด ลดมลพิษในระบบนิเวศ","https://www.youtube.com/watch?v=d8dbPtEBDUA","https://www.youtube.com/watch?v=d8dbPtEBDUA","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-019","ทำความรู้จัก &#8216;ไดออกซิน'","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: ทำความรู้จัก &#8216;ไดออกซิน'","https://www.youtube.com/watch?v=Ga5oWsgG0U8","https://www.youtube.com/watch?v=Ga5oWsgG0U8","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-020","วิจัยตรงจุด ตอนที่ 11 ไดออกซินภัยเงียบที่ควบคุมได้","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 11 ไดออกซินภัยเงียบที่ควบคุมได้","https://www.youtube.com/watch?v=qWemhFKZMm0","https://www.youtube.com/watch?v=qWemhFKZMm0","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-021","วิจัยตรงจุด ตอนที่ 10 สร้างชุมชนต้นแบบ สู่การแก้ปัญหาหมอกควันที่ยั่งยืน","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: วิจัยตรงจุด ตอนที่ 10 สร้างชุมชนต้นแบบ สู่การแก้ปัญหาหมอกควันที่ยั่งยืน","https://www.youtube.com/watch?v=hREpPIQ-I8M","https://www.youtube.com/watch?v=hREpPIQ-I8M","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-022","การประชุมภาคีการขับเคลื่อนการปฏิบัติงานด้านการเปลี่ยนแปลงสภาพภูมิอากาศของไทย ครั้งที่ 4 : TCAC 2025","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: การประชุมภาคีการขับเคลื่อนการปฏิบัติงานด้านการเปลี่ยนแปลงสภาพภูมิอากาศของไทย ครั้งที่ 4 : TCAC 2025","https://www.youtube.com/watch?v=UjH1-ePZacE","https://www.youtube.com/watch?v=UjH1-ePZacE","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-023","สัญญาณอันตราย อุณหภูมิโลกจ่อทำลายสถิติเก่า","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: สัญญาณอันตราย อุณหภูมิโลกจ่อทำลายสถิติเก่า","https://www.youtube.com/watch?v=FN8qVS3UU5Y","https://www.youtube.com/watch?v=FN8qVS3UU5Y","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-024","แผ่นดินไหวท่ามกลางวิกฤตโลกเดือด ความเชื่อมโยงที่ไม่ควรมองข้าม","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: แผ่นดินไหวท่ามกลางวิกฤตโลกเดือด ความเชื่อมโยงที่ไม่ควรมองข้าม","https://www.youtube.com/watch?v=03Z-CUqXQbU","https://www.youtube.com/watch?v=03Z-CUqXQbU","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-025","เทคโนโลยีทำนาลดโลกร้อน","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: เทคโนโลยีทำนาลดโลกร้อน","https://www.youtube.com/watch?v=aUUOcH5W5j4","https://www.youtube.com/watch?v=aUUOcH5W5j4","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-026","สิ้นสุด “ยุคโลกร้อน” แต่กำลังเข้าสู่ “ยุคโลกเดือด","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: สิ้นสุด “ยุคโลกร้อน” แต่กำลังเข้าสู่ “ยุคโลกเดือด","https://www.youtube.com/watch?v=bPo_IUQzQjY&amp;pp=0gcJCc4JAYcqIYzv","https://www.youtube.com/watch?v=bPo_IUQzQjY&amp;pp=0gcJCc4JAYcqIYzv","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-027","“บอส ชนกันต์” พาชมงาน “เบญจรงค์รักษ์โลก”ที่งานดี ดีไซน์ปัง แต่หัวใจก็ยังสีเขียว","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: “บอส ชนกันต์” พาชมงาน “เบญจรงค์รักษ์โลก”ที่งานดี ดีไซน์ปัง แต่หัวใจก็ยังสีเขียว","https://www.youtube.com/watch?v=cG8DoNo4bDo","https://www.youtube.com/watch?v=cG8DoNo4bDo","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-028","เดตนี้ไม่มีแค่หวาน “บิว ณัฐพล” พาคนรักเดตแบบลดโลกร้อน","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: เดตนี้ไม่มีแค่หวาน “บิว ณัฐพล” พาคนรักเดตแบบลดโลกร้อน","https://www.youtube.com/watch?v=L9d5_BbPAho","https://www.youtube.com/watch?v=L9d5_BbPAho","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-029","ช้อปให้โปร เลือกให้เป๊ะ ต้องเลือกของที่มีฉลากรักษ์โลก","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: ช้อปให้โปร เลือกให้เป๊ะ ต้องเลือกของที่มีฉลากรักษ์โลก","https://www.youtube.com/watch?v=xi0-EOig1Uc","https://www.youtube.com/watch?v=xi0-EOig1Uc","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-030","กรมลดโลกร้อน นำทีมไทยร่วมเวที FSV18 แลกเปลี่ยนงานด้านโลกร้อน พร้อมผลักดันความร่วมมือระหว่างประเทศ","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: กรมลดโลกร้อน นำทีมไทยร่วมเวที FSV18 แลกเปลี่ยนงานด้านโลกร้อน พร้อมผลักดันความร่วมมือระหว่างประเทศ","https://www.youtube.com/watch?v=H7kBLpfnsTw","https://www.youtube.com/watch?v=H7kBLpfnsTw","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-031","บอส ชนกันต์ จะพามาตะลุยสยาม กับคำถามที่ว่า …คุณรู้จัก “พลังสะอาดไหม ?”","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: บอส ชนกันต์ จะพามาตะลุยสยาม กับคำถามที่ว่า …คุณรู้จัก “พลังสะอาดไหม ?”","https://www.youtube.com/watch?v=V7NDhqVg8Bc","https://www.youtube.com/watch?v=V7NDhqVg8Bc","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-032","ไม่ต้องเลิกเล่นมือถือ แต่ “ใช้ให้ฉลาดขึ้น” บิว ณัฐพล พาเปลี่ยนความคิด พลิกชีวิตให้เป็นสายกรีน!","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: ไม่ต้องเลิกเล่นมือถือ แต่ “ใช้ให้ฉลาดขึ้น” บิว ณัฐพล พาเปลี่ยนความคิด พลิกชีวิตให้เป็นสายกรีน!","https://www.youtube.com/watch?v=QbObLbM9lls","https://www.youtube.com/watch?v=QbObLbM9lls","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
"VID-033","เรื่องกินเรื่องใหญ่ “กินอะไร โลกปัง กินอะไร โลกพัง แล้วกินแบบไหน ให้…“โลกไม่ร้อน”?","Media Asset","วิดีโอมัลติมีเดียเผยแพร่: เรื่องกินเรื่องใหญ่ “กินอะไร โลกปัง กินอะไร โลกพัง แล้วกินแบบไหน ให้…“โลกไม่ร้อน”?","https://www.youtube.com/watch?v=FZpJV2211Yw","https://www.youtube.com/watch?v=FZpJV2211Yw","มัลติมีเดีย","กลุ่มประชาสัมพันธ์และสื่อสารสิ่งแวดล้อม","YouTube Video"
