ID,Name,Title,Description,Maintainer,Maintainer Email,Created Date,Last Updated Date,Data Category,Data Language,Geo Coverage,Update Frequency,Objective,Tags,Resource Formats,Resource URLs
"648918f1-632e-49ab-a07d-b23ad9d38b03","db0101-001","แผนการตรวจสอบประจำปีงบประมาณ","ขั้นตอนการจัดทำแผนงานตรวจสอบ
ขั้นตอนที่ 1 การสำรวจเบื้องต้น 
การประเมินความเสี่ยงเบื้องต้น เป็นการสร้างความคุ้นเคยของผู้ตรวจสอบภายใน โดยการศึกษาข้อมูลจากการจัดแบ่งส่วนงาน โครงสร้าง นโยบาย เป้าหมาย 
วัตถุประสงค์ ระเบียบปฏิบัติขององค์กรและทำความเข้าใจเกี่ยวกับแผนกลยุทธ์ แผนการปฏิบัติงานและคู่มือการปฏิบัติงาน หรืออาจใช้วิธีการประชุมหารือกับ
ผู้บริหารหน่วยรับตรวจ สัมภาษณ์หัวหน้าหน่วยรับตรวจและเจ้าหน้าที่ที่เกี่ยวข้อง สังเกตการณ์ปฏิบัติงานจริงหรืองานตรวจสอบภายในปีที่ผ่านมา
ขั้นตอนที่ 2 การประเมินผลระบบการควบคุมภายใน
ผู้ตรวจสอบภายในประเมินผลระบบการควบคุมภายในของแต่ละหน่วยงานของกรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม โดยพิจารณาถึงความเหมาะสม และความเพียงพอของระบบการควบคุมภายใน ซึ่งประกอบด้วยองค์ประกอบ 5 องค์ประกอบ สภาพแวดล้อมการควบคุม (Control Environment) การประเมินความเสี่ยง (Risk Assessment) กิจกรรมการควบคุม (Control Activities) สารสนเทศและการสื่อสาร (Information and Communication) การติดตามและประเมินผล (Monitoring and Evaluation) 
ขั้นตอนที่ 3 การประเมินความเสี่ยง (Risk Assessment)
นำข้อมูลจากขั้นที่ 1 และ 2 นำมาทบทวนเกณฑ์การประเมินความเสี่ยงเพื่อการวางแผนการตรวจสอบโดยจัดส่งแบบสอบถามการประเมินความเสี่ยงระดับหน่วยงานและระดับกิจกรรมให้หน่วยรับตรวจประเมินความเสี่ยงแล้ว              กลุ่มตรวจสอบภายในเห็นนำมาพิจารณาและวิเคราะห์ประเมินความเสี่ยงตามเกณฑ์ที่กลุ่มตรวจสอบภายในกำหนด
ขั้นตอนที่ 4 - 5 จัดทำแผนการตรวจสอบ การประชุมแผกนการตรวจสอบ และเสนออธิบดีอนุมัติ
1. นำคะแนนผลการประเมินความเสี่ยงระดับหน่วยงานและระดับกิจกรรม มาจัดช่วงความเสี่ยง เพื่อให้ได้หน่วยงานหรือกิจกรรมใดที่มีความเสี่ยงในระดับสูงเพียงใด ที่ควรวางแผนการตรวจสอบในปีแรก ๆ และไล่ความเสี่ยงตามลำดับที่คำนวณได้ในปีถัด ๆ ไป
2. พิจารณาข้อมูลจากที่อื่นๆ นำมาประกอบการจัดทำแผนการตรวจสอบ เช่น นโยบายของผู้บริหาร ข้อมูลของ สตง. ฯลฯ
3. จัดทำแผนการตรวจสอบโดยการนำข้อมูลข้อ 1 -  2 มาจัดทำและพิจารณาในรายละเอียดดังนี้
- กำหนดวัตถุประสงค์ในเรื่องหรือกิจกรรมที่ทำการตรวจสอบ เพื่อจะได้วางแผนการปฏิบัติงานตรวจสอบให้บรรลุวัตถุประสงค์ที่กำหนดไว้
- กำหนดขอบเขตการปฏิบัติงานตรวจสอบเกี่ยวกับหน่วยรับตรวจ เรื่องที่ตรวจสอบ ความถี่ในการตรวจสอบ ระยะเวลาในการตรวจสอบ และจำนวนคน / วัน
- กำหนดผู้รับผิดชอบในการตรวจสอบ โดยระบุชื่อผู้รับผิดชอบในการตรวจสอบ
- กำหนดงบประมาณที่ใช้ปฏิบัติงานตรวจสอบ โดยระบุงบประมาณที่จะใช้ปฏิบัติงานตรวจสอบทั้งปีโดยแยกรายงานให้ชัดเจน เช่น ค่าเบี้ยเลี้ยง ค่าที่พัก และค่าพาหนะ ฯลฯ
4. เสนออธิบดีอนุมัติแผนการตรวจสอบภายในเดือนกันยายน
ขั้นตอนที่ 6 การเผยแพร่แผนการตรวจสอบประจำปี
- เผยแพร่แผนการตรวจสอบ โดยแจ้งเวียนให้หน่วยรับตรวจทราบ และเผยแพร่ในเว็บไซต์กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","กลุ่มตรวจสอบภายใน","audit.deqp@gmail.com","2023-09-13","2023-09-13","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","อื่นๆ","ตรวจสอบด้วยความถูกต้อง โปร่งใส และ เที่ยงธรรม","PDF","https://dgf.dcce.go.th/dataset/648918f1-632e-49ab-a07d-b23ad9d38b03/resource/6991e36b-c483-42a5-bd1e-f3b7fe6a4736/download/-..2567.pdf"
"5839070a-50ce-48cb-a6e6-350b6514e7d1","db0104-003","ข้อมูลพื้นที่สีเขียวในเขตเมืองและชุมชน","เป็นข้อมูลรายชื่อโครงการพื้นที่สีเขียว"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","greenarea@deqp.mail.go.th","2017-01-01","2021-06-03","ข้อมูลสาธารณะ","ไทย","พิกัด","วัน","อื่นๆ","ชุมชนสีเขียว, พื้นที่สีเขียว, เมืองสีเขียว","JSON","http://greenarea.dcce.go.th/api/get_greenarea_v4.php"
"3e872f1a-8142-4ca1-ae95-a62cd3a234d1","gd-mmd-carboncredit","แนวทางและกลไกการบริหารจัดการคาร์บอนเครดิต","แนวทางและกลไกการดำเนินงานเกี่ยวกับการบริหารจัดการคาร์บอนเครดิตเพื่อวัตถุประสงค์ภายในประเทศ และเพื่อวัตถุประสงค์ระหว่างประเทศ ในการสนับสนุนการบรรลุเป้าหมายการลดก๊าซเรือนกระจกของประเทศภายใต้ความตกลงปารีส และกรอบอนุสัญญาสหประชาชาติว่าด้วยการเปลี่ยนแปลงสภาพภูมิอากาศ ให้เป็นไปอย่างมีประสิทธิภาพ (รวบรวมข้อมูลจาก สำนักงานนโยบายและแผนทรัพยากรธรรมชาติและสิ่งแวดล้อม (สผ.) และได้ทำการถ่ายโอนภารกิจมา ซึ่งในรอบเวลาปรับปรุงข้อมูลถัดไป กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อมจะเป็นผู้ทำการปรับปรุงข้อมูล)","กองยุทธศาสตร์และความร่วมมือระหว่างประเทศ กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","climatemeasure@onep.go.th","2024-09-26T03:39:27.119742","2024-09-26T04:18:13.729901","ข้อมูลสาธารณะ","ไทย","ไม่มี","ไม่ทราบ","ไม่ทราบ","carbon credit, คาร์บอนเครดิต","PDF","https://dgf.dcce.go.th/dataset/3e872f1a-8142-4ca1-ae95-a62cd3a234d1/resource/f386c73a-6a41-41f3-913e-1ed41971a62b/download/20220525-carbon-credit-2.pdf"
"68219979-a9a8-4422-8940-7cd451f2ac1f","policy-1","แผนแม่บทรองรับการเปลี่ยนแปลงสภาพภูมิอากาศ","แผนแม่บทรองรับการเปลี่ยนแปลงสภาพภูมิอากาศของประเทศไทย ประกอบด้วย แนวโน้ม/สถานการณ์การเปลี่ยนแปลงสภาพภูมิอากาศของประเทศไทยและต่างประเทศ วิสัยทัศน์ เป้าหมายของแผน และแนวทางและมาตรการใน 3 เรื่องหลัก ได้แก่ (1) การปรับตัวต่อผลกระทบจากการเปลี่ยนแปลงสภาพภูมิอากาศ 6 สาขา ได้แก่ การจัดการน้ำ อุทกภัยและภัยแล้ง การเกษตรและความมั่นคงทางอาหาร สาธารณสุข การท่องเที่ยว การจัดการทรัพยากรธรรมชาติ และการตั้งถิ่นฐานและความมั่นคงของมนุษย์ (2) การลดก๊าซเรือนกระจกและส่งเสริมการเติบโตที่ปล่อยคาร์บอนต่ำ 8 สาขา ได้แก่ การผลิตไฟฟ้า คมนาคมขนส่ง การใช้พลังงานในอาคาร อุตสาหกรรม ของเสีย เกษตร ป่าไม้ และการจัดการเมือง (3) การสร้างขีดความสามารถด้านการบริหารจัดการการเปลี่ยนแปลงสภาพภูมิอากาศ ได้แก่ การพัฒนางานวิจัย เทคโนโลยี กลไกสนับสนุนการดำเนินงาน การสร้างความตระหนักรู้ และแนวทางความร่วมมือ รวมทั้ง แนวทางการขับเคลื่อนและติดตามประเมินการดำเนินงานตามแผนฯ (รวบรวมข้อมูลจาก สผ. และได้ทำการถ่ายโอนภารกิจมา ซึ่งในรอบเวลาปรับปรุงข้อมูลถัดไป กรมเปลี่ยนแปลงจะเป็นผู้ทำการปรับปรุงข้อมูล)","กองยุทธศาสตร์และความร่วมมือระหว่างประเทศ กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","ccmcpolicy@onep.go.th","2014-11-20","2024-05-20","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","แผนระดับที่ 3 (มติครม. 4 ธ.ค. 2560)","การบริหารจัดการการเปลี่ยนแปลงสภาพภูมิอากาศ, การปรับตัว, การลดก๊าซเรือนกระจก, การเปลี่ยนแปลงสภาพภูมิอากาศ, สภาพภูมิอากาศ, แผนแม่บท","PDF","https://dgf.dcce.go.th/dataset/68219979-a9a8-4422-8940-7cd451f2ac1f/resource/d348b425-194a-4198-939b-bea0effdb227/download/ccmp_58-93_th.pdf"
"113ee6ae-b2bb-4c7a-bcf6-9dec67426dca","db0102-001","สมาชิกอาสาสมัครพิทักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อมหมู่บ้าน","เป็นข้อมูลสมาชิกอาสาสมัครพิทักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อมประจำหมู่บ้านทั่วประเทศ"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","data_deqp@hotmail.com","2014-01-01","2021-05-18","ข้อมูลสาธารณะ","ไทย","จังหวัด","ปี","แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ, กฎหมายที่เกี่ยวข้อง, พันธกิจหน่วยงาน, อื่นๆ","ทสม., พิทักษ์สิ่งแวดล้อมหมู่บ้าน, อาสาสมัครพิทักษ์ทรัยพยากรธรรมชาติและสิ่งแวดล้อม, อาสาสมัครสิ่งแวดล้อมหมู่บ้าน, อาสาสมัครหมู่บ้าน","JSON","https://datacenter.dcce.go.th/services/tsm/member-list/"
"8435d83e-b8d1-4d5b-90bc-f8355f658f2a","db0103-008","ข้อมูลอุทยานแห่งชาติสีเขียว (Green National Park)","รายชื่ออุทยานแห่งชาติที่ได้รับการรับรองสถานะอุทยานสีเขียว
"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","greenNational@deqp.mail.go.th","2014-01-01","2021-07-30","ข้อมูลสาธารณะ","ไทย","ตำบล","ปี","อื่นๆ","GreenNationalPark, รายชื่ออุทยานแห่งชาติ, อุทยานแห่งชาติที่รับรองสถานะ, อุทยานแห่งชาติสีเขียว","CSV, PDF","https://dgf.dcce.go.th/dataset/8435d83e-b8d1-4d5b-90bc-f8355f658f2a/resource/1add4c9b-e23a-4157-bf3a-91ed0a689e0d/download/green-national-park.csv, https://dgf.dcce.go.th/dataset/8435d83e-b8d1-4d5b-90bc-f8355f658f2a/resource/a355c257-9de2-4a0b-985c-bece8ffd9a11/download/-2560-3-2560.pdf"
"c04ce150-559a-43f1-9765-a03c60a1418e","db0103-002","โรงแรมที่เป็นมิตรกับสิ่งแวดล้อม (Green Hotel)","โรงแรมที่เป็นมิตรกับสิ่งแวดล้อม สถานประกอบการประเภทที่พักซึ่งมีการใช้ทรัพยากรและพลังงานอย่างคุ้มค่าและมีประสิทธิภาพ มีการจัดการมลพิษและสิ่งแวดล้อมที่ดี มีส่วนร่วมในการสืบสานศิลปวัฒนธรรมภูมิปัญญาท้องถิ่น และมีส่วนร่วมในการพัฒนาท้องถิ่น"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","greenhotel.deqp64@gmail.com","2013-01-01","2021-07-30","ข้อมูลสาธารณะ","ไทย","ตำบล","ปี","อื่นๆ","GreenHotel, เป็นมิตรกับสิ่งแวดล้อม, โรงแรมที่เป็นมิตรกับสิ่งแวดล้อม","CSV","https://dgf.dcce.go.th/dataset/c04ce150-559a-43f1-9765-a03c60a1418e/resource/d13e3be5-9020-4a78-9a7e-760b2dcbf6be/download/green-hotel.csv"
"f79491a3-0948-4e55-a66b-e06b8ea1e36d","db0103-001","ข้อมูลสำนักงานสีเขียว (Green Office)","เป็นข้อมูลรายชื่อสำนักงานที่ได้รับรางวัล Green office โดยแบ่งรางวัลออกเป็น 3 ระดับ คือ ระดับทอง ระดับเงิน และระดับทองแดง"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","gogreen1661@gmail.com","2014-01-01","2021-07-30","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ตำบล","ปี","อื่นๆ","Greeen Office, สำนักงานสีเขียว","CSV","https://dgf.dcce.go.th/dataset/f79491a3-0948-4e55-a66b-e06b8ea1e36d/resource/b10eef95-a7ad-4340-8978-82b765c03c20/download/greenoffice.csv"
"34c62d52-5ac1-4c3d-bb49-6a2053558eb7","https-datacenter-deqp-go-th-ngos-report-statistic-member-register-year","องค์กรพัฒนาเอกชนด้านสิ่งแวดล้อม","เป็นข้อมูลจำนวนองค์กรเอกชนด้านการคุ้มครองทรัพยากรธรรมชาติและสิ่งแวดล้อมที่ขึ้นทะเบียนกับกรมส่งเสริมคุณภาพสิ่งแวดล้อม 
","กลุ่มความร่วมมือองค์กรเอกชน  กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","ngos.deqp@gmail.com","2022-07-11T03:53:21.974882","2022-07-11","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","พัฒนาด้านสิ่งแวดล้อม, องค์กรพัฒนาด้านสิ่งแวดล้อม, องค์กรพัฒนาสิ่งแวดล้อม, องค์กรเอกชนด้านสิ่งแวดล้อม","CSV","https://dgf.dcce.go.th/dataset/34c62d52-5ac1-4c3d-bb49-6a2053558eb7/resource/62477eac-9caa-4d99-b066-98ccaf8fb141/download/private-sector.csv"
"9223f858-3d20-4442-b931-24b7808c5e44","db0104-002","ต้นแบบเมืองน่าอยู่คู่อุตสาหกรรรมเชิงนิเวศ","ท้องถิ่นที่มีการพัฒนาอย่างยั่งยืน ภายใต้องค์ประกอบ 4 ด้าน เมืองอยู่ดี คนมีสุข สิ่งแวดล้อมยั่งยืน และเมืองแห่งการเรียนรู้และการบริหารจัดการที่ดี และมีพื้นที่เชื่อมโยงกับเขตเมืองอุตสาหกรรมเชิงนิเวศ เกิดความสมดุลของเศรษฐกิจ สังคม และสิ่งแวดล้อม สะท้อนความน่าอยู่ในทุกๆ ด้าน","กลุ่มส่งเสริมการพัฒนาที่ยั่งยืน  กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","la21.deqp@gmail.com","2020-01-01","2021-07-30","ข้อมูลสาธารณะ","ไทย","เทศบาล/อบต.","ปี","ยุทธศาสตร์ชาติ","ต้นแบบเมืองน่าอยู่, อุตสาหกรรมเชิงนิเวศ, เมืองน่าอยู่, เมืองน่าอยู่คู่อุตสาหกรรมเชิงนิเวศ","CSV","https://dgf.dcce.go.th/dataset/9223f858-3d20-4442-b931-24b7808c5e44/resource/decbe67a-b6f3-4f20-978e-5d9c974f4f3b/download/industrial.csv"
"26b9a947-5c46-48de-9aca-55ad5ce639af","green-production","สถานประกอบการที่ผ่านเกณฑ์การประเมินผลิตภัณฑ์ที่เป็นมิตรกับสิ่งแวดล้อม","ข้อมูลแสดงจำนวนสถานประกอบการที่ผ่านเกณฑ์การประเมินผลิตภัณฑ์ที่เป็นมิตรกับสิ่งแวดล้อม ซึ่งมีทั้งเกณฑ์ ดีเยี่ยม ดีมาก ดี"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","GGreen.GreenProduction@gmail.com","2022-07-11T07:35:24.869626","2022-07-11","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","ผลิตภัณฑ์ที่เป็นมิตรกับสิ่งแวดล้อม, สถานประกอบการที่ผ่านเกณฑ์ประเมิน, สถานประกอบการที่เป็นมิตรกับสิ่งแวดล้อม, สถิติทรัพยากรธรรมชาติและสิ่งแวดล้อม, สถิติทางการ, เกณฑ์ประเมินผลิตภัณฑ์","CSV","https://dgf.dcce.go.th/dataset/26b9a947-5c46-48de-9aca-55ad5ce639af/resource/352456df-cbf1-414e-ad7d-e100ae78963a/download/green-production_name.csv"
"c2840295-970a-4b04-bfdc-67398a239d58","https-dgf-deqp-go-th-dataset","สมาชิกเครือข่ายอาสาสมัครพิทักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม","รวบรวมจากข้อมูลสมาชิกเครือข่ายอาสาสมัครพิทักษ์ทรัพยากรธรรมชาติ และสิ่งแวดล้อม ที่ทำงานอนุรักษ์และฟื้นฟูด้านทรัพยากรธรรมชาติและสิ่งแวดล้อม ในท้องถิ่นของตนเอง"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","data_deqp@hotmail.com","2022-07-12T07:09:16.273543","2022-07-12","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","อาสาสมัครพิทักษ์ทรัยพยากรธรรมชาติและสิ่งแวดล้อม","CSV","https://dgf.dcce.go.th/dataset/c2840295-970a-4b04-bfdc-67398a239d58/resource/8351330a-dd64-4d17-a07c-2eab3c75b4a4/download/os_21020800_0201_01tsm.csv"
"e959b75e-1c44-4478-904d-50c8a078f804","db0103-005","ข้อมูลภัตตาคารและร้านอาหารที่เป็นมิตรกับสิ่งแวดล้อม (Green Restaurant)","เป็นข้อมูลรายชื่อภัตตาคารและร้านอาหารทั่ได้รับการรับรองเป็นมิตรกับสิ่งแวดล้อม"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","greenrestaurant@deqp.mail.go.th","2018-10-01","2021-01-31","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ตำบล","ปี","เพื่อการให้บริการประชาชน, พันธกิจหน่วยงาน","Green Restaurant, ร้านอาหารที่เป็นมิตรกับสิ่งแวดล้อม","CSV","https://dgf.dcce.go.th/dataset/e959b75e-1c44-4478-904d-50c8a078f804/resource/ed56ae61-fba9-4316-b4c6-647417d3938e/download/restaurant.csv"
"d728d300-8a1f-4fa6-880f-5a8244269930","db0102-003","ข้อมูลผู้ผ่านการพัฒนาศักยภาพเครือข่ายอาสาสมัครพิทักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม","ผู้ผ่านการพัฒนาศักยภาพ"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","tms_deqp@hotmail.com","2020-01-01","2021-07-30","ข้อมูลสาธารณะ","ไทย","จังหวัด","ปี","ยุทธศาสตร์ชาติ, แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ, เพื่อการให้บริการประชาชน, พันธกิจหน่วยงาน","ผู้ผ่านการพัฒนาศักยภาพ, พัฒนาศักยภาพอาสาสมัคร, พัฒนาศักยภาพเครือข่าย, พิทักษ์สิ่งแวดล้อมหมู่บ้าน, ศักยภาพอาสาสมัคร, อาสาสมัครสิ่งแวดล้อมหมู่บ้าน, อาสาสมัครหมู่บ้าน","CSV","https://dgf.dcce.go.th/dataset/d728d300-8a1f-4fa6-880f-5a8244269930/resource/0cb3d524-2ca9-4d79-b758-9e73984a7fe3/download/tsm-2565.csv"
"419df504-97f6-4263-b765-bb060fab0045","db0103-004","ข้อมูลศาสนสถานที่เป็นมิตรกับสิ่งแวดล้อม (Green Religion)","เป็นข้อมูลรายชื่อวัดที่ผ่านเกณฑ์การจัดการสิ่งแวดล้อมของกรมส่งเสริมคุณภาพสิ่งแวดล้อม"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","deqp_ptcs@hotmail.com","2010-01-01","2021-07-30","ข้อมูลสาธารณะ","ไทย","ตำบล","ปี","กฎหมายที่เกี่ยวข้อง, อื่นๆ","วัด, วัดจัดการสิ่งแวดล้อม, วัดผ่านเกณฑ์ประเมินการจัดการสิ่งแวดล้อม, สิ่งแวดล้อม","CSV","https://dgf.dcce.go.th/dataset/419df504-97f6-4263-b765-bb060fab0045/resource/58fea9f3-95f3-4d4f-a43d-6e6cd6d44d52/download/religion.csv"
"b9aa7a90-342a-4489-86cf-f0c81fe6e57b","db0104-001","ข้อมูลต้นแบบเมืองสิ่งแวดล้อมยั่งยืน","ข้อมูลของเมืองที่ได้รับรางวัลชนะเลิศเทศบาลด้านสิ่งแวดล้อมยั่งยืน และเป็นต้นแบบเมืองสิ่งแวดล้อมยั่งยืน"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","deqp_la21@live.com","2004-01-01","2021-01-01","ข้อมูลสาธารณะ","ไทย","พิกัด","ปี","แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ","รางวัลชนะเลิศเทศบาลด้านสิ่งแวดล้อมยั่งยืน, รางวัลชนะเลิศเทศบาลน่าอยู่อย่างยั่งยืน, เมืองต้นแบบสิ่งแวดล้อมยั่งยืน","CSV","https://dgf.dcce.go.th/dataset/b9aa7a90-342a-4489-86cf-f0c81fe6e57b/resource/81dd847a-ff19-4277-9214-7dda583a61fa/download/green-city1.csv"
"b079ad06-42fa-45db-b767-f8772a4a1b59","db0102_003","เครือข่ายอาสาสมัครพิทักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อมหมู่บ้านดีเด่น","รายชื่อเครือข่าย ทสม. ดีเด่นและผลงานด้านการจัดการขยะมูลฝอย"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","tsm_datacenter@deqp.mail.go.th","2015-01-01","2023-03-16","ข้อมูลสาธารณะ","ไทย","ตำบล","ปี","พันธกิจหน่วยงาน","เครือข่าย ทสม. ดีเด่น, เครือข่ายด้านการจัดการขยะมูลฝอย","CSV","https://dgf.dcce.go.th/dataset/b079ad06-42fa-45db-b767-f8772a4a1b59/resource/c5237afb-9ef5-4edc-8c03-82438f18ead3/download/tsm-network_waste-management-.csv"
"89afa2b3-0203-408c-ab03-5a923937c06b","db0102_004","อาสาสมัครพิทักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อมหมู่บ้านดีเด่น","รายชื่อทสม. ดีเด่นและผลงานด้านการจัดการขยะมูลฝอย"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","tsm_datacenter@deqp.mail.go.th","2015-01-01","2023-03-16","ข้อมูลสาธารณะ","ไทย","ตำบล","ปี","พันธกิจหน่วยงาน","ทสม.ดีเด่น, ทสม.ด้านการจัดการขยะมูลฝอย","CSV","https://dgf.dcce.go.th/dataset/89afa2b3-0203-408c-ab03-5a923937c06b/resource/dbf7bdc6-807a-4a80-851e-116820c242e2/download/tsm_waste-management.csv"
"132bb475-f286-4c80-bca1-d62817842ff3","db0107_001","ศูนย์เรียนรู้ด้านการจัดการขยะ","รายชื่อศูนย์เรียนรู้ด้านการจัดการขยะ","กองขับเคลื่อนการปรับตัวตอการเปลี่ยแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","deqp.ksk@gmail.com","2017-01-01","2023-03-16","ข้อมูลสาธารณะ","ไทย","จังหวัด","ปี","พันธกิจหน่วยงาน","ศูนย์เรียนรู้ด้านการจัดการขยะ","CSV","https://dgf.dcce.go.th/dataset/132bb475-f286-4c80-bca1-d62817842ff3/resource/4054a6f9-d0e1-44f0-92b1-c6aebb28a663/download/waste-management-learning-center.csv"
"76eab2a6-cba0-4be4-a3c5-6ec9fee5d0b7","db0105-001","รายชื่อวิทยากรด้านการจัดการขยะโดยชุมชน","รายชื่อวิทยากรด้านการจัดการขยะโดยชุมชน","ศูนย์วิจัยด้านการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","training2@deqp.mail.go.th","2015-01-01","2023-03-09","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","การจัดการขยะโดยชุมชน, วิทยากรด้านการจัดการขยะ","CSV","https://dgf.dcce.go.th/dataset/76eab2a6-cba0-4be4-a3c5-6ec9fee5d0b7/resource/7508a2d9-33f8-4f3f-a269-cd4d52982cb9/download/lecturer_waste-management.csv"
